id,created_time,location,no_comments,no_likes,filter,link,caption,thumbnail,tags,user_name,user_id
1436280117491756700_1045868116,2017-01-26 14:39:14,"44.953648901046, 6.8740517136751",4,65,Normal,https://www.instagram.com/p/BPusSg5DW6c/,Inspired by the mountains → Please R E S P E C T nature as #everydayclimatechange _ #wintertime #mountains #outdoors #alps #scenery #explorer #wanderlust #ig_piemonte #alpine #ig_italy #scatto_italiano #travelgram #exklusive_shot #exploreeverything #lightpainting #longexposurephotography #landscapelover #landscape_specialist #liveauthentic #igmasters #exploretocreate #shotaward #fatalframes #illgrammers #whatitalyis #earthfocus #neverstopexploring #timetoplay,,"exploreeverything, earthfocus, everydayclimatechange, travelgram, longexposurephotography, exklusive_shot, alpine, landscape_specialist, whatitalyis, landscapelover, explorer, outdoors, ig_piemonte, neverstopexploring, illgrammers, shotaward, wintertime, mountains, alps, wanderlust, ig_italy, scenery, exploretocreate, igmasters, lightpainting, timetoplay, fatalframes, scatto_italiano, liveauthentic",edoardobrunofalletta,1045868116
1436277879544948793_334288061,2017-01-26 14:34:47,,0,75,Normal,https://www.instagram.com/p/BPurx8pByg5/,A couple pedal their way through green patchy water formed due to algae explosion in one of the oldest surviving water bodies inside the Guwahati city known as Dighalipukhuri. #delhi #delhigram #everydayclimatechange #dailylife #instagood #indianphotography #india #traveldiary #travelling #indiapictures #ig_captures #igers #igs #igdaily #ig_asia #india_gram #_soi #instagram #photo #photooftheday #photogrid #everydayeverywhere #everydayasia #photojournalism #reportagespotlight #instagrammers #stories #assam #everydayindia #travel,,"instagood, photogrid, photojournalism, photooftheday, stories, everydayclimatechange, dailylife, everydayindia, igdaily, travelling, india_gram, delhi, instagrammers, ig_asia, instagram, everydayasia, assam, igs, travel, photo, delhigram, everydayeverywhere, igers, reportagespotlight, indiapictures, ig_captures, _soi, indianphotography, india, traveldiary",vibgyor_mind,334288061
1436229988470221289_3316281028,2017-01-26 12:59:38,,4,48,Normal,https://www.instagram.com/p/BPug5Cmh-np/,#egypt #dailylife #everydayeverywhere #everydaymiddleeast #everydayafrica #everydayegypt #everydaycairo #everydayclimatechange #photography #instagram #streetphotography #photooftheday #instagram #natgeotravel #instapic #checkoutegypt #natgeo #natgeocreative #natgeotravelpic #everybodystreet #natgeoegypt #thisisegypt #seeourworldnow #sky #sunset #street #palm #microbus #cairotower #phoneography #cairo #egypt 🇪🇬,,"seeourworldnow, natgeotravelpic, photooftheday, everydayclimatechange, cairotower, dailylife, checkoutegypt, thisisegypt, everydaymiddleeast, palm, instapic, sky, instagram, natgeotravel, natgeo, natgeocreative, phoneography, streetphotography, egypt, microbus, natgeoegypt, everydaycairo, everydayeverywhere, everydayafrica, everydayegypt, street, cairo, sunset, photography, everybodystreet",jack.jokks,3316281028
1436204920591944402_376065587,2017-01-26 12:09:49,"39.96377447673, 116.45496326237",0,74,Normal,https://www.instagram.com/p/BPubMQUjQrS/,"Wukesong, west Beijing. After many bu yao it's rewarding when someone accepts to talk to you and to be photographed. Xu Haiwan and her son, from Beijing. This morning the air pollution was pretty bad, the air quality index (AQI) measuring the concentration of PM2.5 read 310, classified as ""Hazardous"", fortunately in the afternoon a breeze came and blew it away. Right now the AQI reads 42, classified as ""Good"". #staystrong #airpollution #中国 #beijing #北京 #china #pollution #redalert #climatechange #everydayclimatechange #reportagespotlight",,"redalert, china, everydayclimatechange, staystrong, 中国, pollution, beijing, reportagespotlight, 北京, airpollution, climatechange",andriu_vi,376065587
1436197583545953629_1583051292,2017-01-26 11:55:15,,4,555,Normal,https://www.instagram.com/p/BPuZhfKh-1d/,"Photo by @nishallama Just as the water starts receding after the July 2016 flood, Gauran Bhuyan finally manages to get back to his house after living in a boat for almost two weeks in Majuli, Assam. The floodwater had inundated his house along with many others living in Salmora area, one of the worst flood affected areas in the river island. He spent a great deal of time and exhausted most of his savings to rebuild the damaged house. With few thousands as savings, he couldn’t engage any other workers to rebuild the house and had to do it all by himself. His parents are too old to be of much help to do such physical work. Bhuyan and his family have been displaced many times already. He lost his fertile farming land to erosion and now works as a wage laborer. He is also a boat maker but his financial condition lets him make only a couple of them every year. The 2016 Assam Floods were caused by large rains over the Indian State of Assam in July. The flooding had affected 1.8 million people in the State. When I first met Gauran Bhuyan in February 2016, he was making a few boats. His house, just a few meters from the river, was newly constructed after the previous one got eroded away in September 2015 flood. In this image, Bhuyan shows me vaguely where his house used to be at some point of time. In the last 50 years, Majuli in Assam, one of the largest river islands in the world with human settlement, has lost more than half its land mass. Drastic shrinkage of landmass of the island due to erosion caused by river is posing a serious threat to the very existence of the island. Hundreds of families get displaced every year due to erosion leaving many homeless and affecting their livelihood. This image is part of a personal documentary project documenting lives of families affected by flood every year in Assam. #everydayindia #everydayeverywhere #everydayclimatechange #drowningstate #floodsinassam #assamflood #soilerosion #livelihood #photojournalism #dailylifeindia #majuli #worldslargestriverisland #brahamaputra #assam #drowningstate",,"photojournalism, assam, brahamaputra, floodsinassam, drowningstate, everydayclimatechange, soilerosion, worldslargestriverisland, dailylifeindia, everydayindia, livelihood, assamflood, everydayeverywhere, majuli",everydayindia,1583051292
1436128739188873924_290632022,2017-01-26 09:38:28,,5,371,Juno,https://www.instagram.com/p/BPuJ3q3FRrE/,"""Every time I pick up the basket, my head aches, but it recovers after some time"", recollects Sandeep, a 13-year-old boy who shares his experience of working in the coalfields of Jharia while scavenging coal since last one year. Sandeep , who used to help his father in the fields earlier, has never been to a school. On being asked about his desire/dream, he says that he dreams of riding a tempo rickshaw after growing up in order to earn a living. This year I will be sharing stories that I have covered in Jharia for the past 8 years. #Everydayindia #everydayclimatechange #everydayeverywhere #people #life #climatechange #pollution #fire #nature #India #Asia #reportagespotlight #landscape #NatgeoEarthDay #tybitto #dailylifeindia",,"fire, everydayclimatechange, people, everydayindia, pollution, natgeoearthday, asia, life, dailylifeindia, everydayeverywhere, reportagespotlight, landscape, nature, tybitto, india, climatechange",ravimishraindia,290632022
1436110677818496439_232489798,2017-01-26 09:02:35,,2,42,Normal,https://www.instagram.com/p/BPuFw15hFW3/,"Just as the water starts receding after the July 2016 flood, Gauran Bhuyan finally manages to get back to his house after living in a boat for almost two weeks in Majuli, Assam. The floodwater had inundated his house along with many others living in Salmora area, one of the worst flood affected areas in the river island. He spent a great deal of time and exhausted most of his savings to rebuild the damaged house. With few thousands as savings, he couldn’t engage any other workers to rebuild the house and had to do it all by himself. His parents are too old to be of much help to do such physical work. Bhuyan and his family have been displaced many times already. He lost his fertile farming land to erosion and now works as a wage laborer. He is also a boat maker but his financial condition lets him make only a couple of them every year. The 2016 Assam Floods were caused by large rains over the Indian State of Assam in July. The flooding had affected 1.8 million people in the State. When I first met Gauran Bhuyan in February 2016, he was making a few boats. His house, just a few meters from the river, was newly constructed after the previous one got eroded away in September 2015 flood. In this image, Bhuyan shows me vaguely where his house used to be at some point of time. In the last 50 years, Majuli in Assam, one of the largest river islands in the world with human settlement, has lost more than half its land mass. Drastic shrinkage of landmass of the island due to erosion caused by river is posing a serious threat to the very existence of the island. Hundreds of families get displaced every year due to erosion leaving many homeless and affecting their livelihood. This image is part of a personal documentary project documenting lives of families affected by flood every year in Assam. #everydayindia #everydayeverywhere #everydayclimatechange #drowningstate #gettyimages #instagramgrant #instagram #floodsinassam #assamflood #soilerosion #livelihood #photojournalism #dailylifeindia #assamflood2016 #displacedfamilies #onassignment #naturalcalamity #aftermath #ngo #rehabilitation #humanintereststories #climatechange #fooodinsecurity #reportagespotlight",,"assamflood2016, photojournalism, floodsinassam, everydayclimatechange, ngo, everydayindia, assamflood, gettyimages, instagram, aftermath, rehabilitation, drowningstate, instagramgrant, onassignment, soilerosion, dailylifeindia, naturalcalamity, livelihood, everydayeverywhere, reportagespotlight, displacedfamilies, humanintereststories, fooodinsecurity, climatechange",nishallama,232489798
1436089322251002016_205346640,2017-01-26 08:20:09,"-43.7333, 170.1",5,115,Normal,https://www.instagram.com/p/BPuA6E-gKCg/,Resist - National Parks are a global treasure. Fascists like Trump trying to silence their science is anti-democratic and boneheaded. Science forms the building blocks of modern society. You can't silence the truth. Ever #vsco #nz #everydayclimatechange #resist,,"everydayclimatechange, nz, vsco, resist",de_rood,205346640
1436079666620781801_1245684599,2017-01-26 08:00:58,,0,86,Normal,https://www.instagram.com/p/BPt-tkeF9Tp/,After school . . #indonesia #school #student #asia #everydayclimatechange #everydayeverywhere #documentary,,"everydayeverywhere, documentary, school, asia, everydayclimatechange, student, indonesia",oviyandi,1245684599
1436041957813480675_43503624,2017-01-26 06:46:03,"-3.0666666666667, 37.359166666667",12,268,Normal,https://www.instagram.com/p/BPt2I1aB2zj/,"Climbers near Stella Point on Kilimanjaro's rim at sunrise, a view of the vertical margin wall can be seen of what is left of the Rebmann Glacier, a small remnant of what was the enormous icecap which once crowned Mount Kilimanjaro, 14 October 2016. There are many forces driving the climate of East Africa, one being the increased dryness of East Africa - the cause of droughts and famines in Kenya, Ethiopia and Sudan - which may be the key driver of glacier shrinkage and may in fact be speeding up due to global climate change. About 90% of Kilimanjaro's snowcap has vanished, the rate of glacier shrinkage doubling since the 1970s when human caused climate change kicked in. #climatechange #everydayclimatechange @everydayclimatechange #everydayclimatechange #documentary #photojournalism #climate #kilimanjaro #tanzania #environment #desert #desertification #toldwithexposure #visualsoflife #followmetoo #justbackfrom #glaciers #climatechangeisreal @natgeo #reframeclimate #dust #canon #ic_landscapes #canon5dmarkIII #photooftheday",,"environment, desert, ic_landscapes, photojournalism, photooftheday, canon, everydayclimatechange, dust, canon5dmarkiii, reframeclimate, visualsoflife, followmetoo, desertification, glaciers, kilimanjaro, documentary, justbackfrom, climatechangeisreal, climate, tanzania, toldwithexposure, climatechange",ggkenya,43503624
1436039700766646493_1561110271,2017-01-26 06:41:34,"-3.0666666666667, 37.359166666667",12,1410,Normal,https://www.instagram.com/p/BPt1n_XjeDd/,"Photo by Georgina Goodwin @ggkenya for @everydayclimatechange. Climbers near Stella Point on Kilimanjaro's rim at sunrise, a view of the vertical margin wall can be seen of what is left of the Rebmann Glacier, a small remnant of what was the enormous icecap which once crowned Mount Kilimanjaro, 14 October 2016. There are many forces driving the climate of East Africa, one being the increased dryness of East Africa - the cause of droughts and famines in Kenya, Ethiopia and Sudan - which may be the key driver of glacier shrinkage and may in fact be speeding up due to global climate change. About 90% of Kilimanjaro's snowcap has vanished, the rate of glacier shrinkage doubling since the 1970s when human caused climate change kicked in. #climatechange #globalwarming #everydayclimatechange #documentary #photojournalism #climate #kilimanjaro #tanzania #environment #desert #desertification #toldwithexposure #visualsoflife #followmetoo #justbackfrom #glaciers #climatechangeisreal @natgeo #reframeclimate #dust #canon #ic_landscapes #canon5dmarkIII #photooftheday",,"environment, desert, ic_landscapes, photojournalism, photooftheday, canon, everydayclimatechange, dust, canon5dmarkiii, reframeclimate, visualsoflife, globalwarming, followmetoo, desertification, glaciers, kilimanjaro, documentary, justbackfrom, climatechangeisreal, climate, tanzania, toldwithexposure, climatechange",everydayclimatechange,1561110271
1435992080467344766_418008590,2017-01-26 05:06:57,"7.3605555555556, 125.70638888889",0,22,Normal,https://www.instagram.com/p/BPtqzBgh71-/,leave no friends behind #petstagram #disaster #livestock #pets #davaodelnorte #everydayclimatechange #climatechange #flood @pawsphilippines,,"disaster, everydayclimatechange, petstagram, davaodelnorte, flood, livestock, climatechange, pets",keithbacongco,418008590
1435868311111819762_3866880759,2017-01-26 01:01:02,,11,123,Normal,https://www.instagram.com/p/BPtOp8UD2Hy/,What are you doing to waste less? Via @zerowastepath,,,ecosphere.plus,3866880759
1435838544873938853_209056959,2017-01-26 00:01:54,"37.773611, -122.421389",3,33,Normal,https://www.instagram.com/p/BPtH4yWBl-l/,"Heartfelt gratitude to the brave federal scientists that have come to the California Climate Change Science Symposium. It is more than a little absurd that we have to defend science-based policy making in this day and age, but California is going to show the US how it's done. The rain couldn't dampen our spirits last Saturday - if an atmospheric river can't stop us, how can trump?",,"sanfrancisco, everydayclimatechange, cccs2017, womensmarch, california, climatechange, atmosphericriver, womensmarchsf",hutongweasel,209056959
1435775574999301905_10461803,2017-01-25 21:56:47,"14.6211, -90.5269",2,17,Normal,https://www.instagram.com/p/BPs5kdFA_8R/,"The effects of climate change have meant that in the city of #guatemala, where the average temperature was 23C, now is usual to reach 27C. #guatemalacity #everydayguatemala #everydayclimatechange #hot #flag #guatemala🇬🇹",,"flag, guatemala🇬🇹, everydayclimatechange, everydayguatemala, hot, guatemalacity, guatemala",elapachabotones,10461803
1435767535172672789_2032531614,2017-01-25 21:40:49,,5,93,Normal,https://www.instagram.com/p/BPs3vdaAV0V/,| Pala Alta | #dolomiti #dolomites #worldheritage #unesco #landscape #beautifulday #picoftheday #yourshotphotographer #sonycamera #wonderfulworld #beautifuldestinations #everydayclimatechange #savetheworld #savetheplanet #wild #nature #friends #sport #trekking #salewa #montura #gabel #veneto #visitveneto #italy,,"montura, savetheplanet, dolomites, beautifulday, everydayclimatechange, wild, sport, yourshotphotographer, sonycamera, gabel, savetheworld, trekking, salewa, dolomiti, visitveneto, wonderfulworld, veneto, beautifuldestinations, italy, friends, landscape, worldheritage, nature, picoftheday, unesco",_ziovani_,2032531614
1435705015246261489_1519095911,2017-01-25 19:36:36,,2,101,Normal,https://www.instagram.com/p/BPsphrMAAzx/,"#Repost @bostonglobe ・・・ By GianniBulacio/Infoto via AP -- A man walks to a shelter in the mud stricken town of Volcan, Jujuy province, Argentina. The mudslide was caused by the Intense rains that hit the area one week ago, flooding the town with mud, killing several and causing the evacuation of thousands. #mudslide #weather #argentina #jujuy #bostonglobe #feature #associatedpress #apimages #feet #photojournalism #documentaryphotography #everydayclimatechange #everydaylatinoamerica",,"jujuy, photojournalism, apimages, weather, everydayclimatechange, bostonglobe, feet, mudslide, documentaryphotography, everydaylatinoamerica, feature, repost, associatedpress, argentina",giannibulacio,1519095911
1435676942350364074_4826727,2017-01-25 18:40:50,"8, 39",2,86,Normal,https://www.instagram.com/p/BPsjJKRAy2q/,"Grote delen van Ethiopië staan droog, kurkdroog. Twee jaar geleden regende het voor het laatst. Fathima (90) heeft in haar leven nog nooit eerder zo'n extreme droogte meegemaakt. Door een super El Niño wil het maar niet regenen. Het vee van veeboeren sterft massaal en miljoenen boeren hebben daardoor geen inkomen en eten. Foto: Abbie Trayler-Smith",,"oxfam, everydayclimatechange, help, overstromingen, toekomst, droogte, honger, klimaatverandering, ethiopia, hoop, el_niño, climatechange, ethiopië",oxfamnovib,4826727
1435662747727015746_182764379,2017-01-25 18:12:37,,0,35,Crema,https://www.instagram.com/p/BPsf6mfh69C/,"Dry lands as far as the eye can see. Good people, we have to look at how to care for the planet. And for its people. It's beyond me how some survive, but even if people here are amazingly skilled at surviving, we should find ways that make that more possible for everyone everywhere #hargeisa #somaliland #drought #climatechange #desert #everydayclimatechange #planetearth #care #solidarity #savetheearth #africa #afrique #africaamazing",,"drought, planetearth, everydayclimatechange, savetheearth, care, afrique, somaliland, africa, africaamazing, hargeisa, climatechange, solidarity, desert",ingridsost,182764379
1435621675500543693_1392793591,2017-01-25 16:51:01,"-23.6833, 44.05",4,135,Normal,https://www.instagram.com/p/BPsWk7AD57N/,Cool live fencing at a church in the Androy region of Southern Madagascar.,,"natgeo, madagascar, androy, lonelyplanet, church, architecture, eglise, traveldeeper, beautifuldestinations, africa, everydayafrica, travel, everydayclimatechange, travelgram, mada, everydaymadagascar, igersmadagascar",c_vvelte,1392793591
1435530070885496181_1484936442,2017-01-25 13:49:01,,0,132,Normal,https://www.instagram.com/p/BPsBv5jhXV1/,Cafe Dock. #Tabriz #Iran @lensculture #everydayiran #everydayazb #hikaricreative #helloicp #reportagespotlight #gettyreportage #streetphotographers #burnmagazine #bnw_planet #USPiran #MEdailylife #1415IRAN #outofthephone #ig_persia #Routinism#1415mp #1415mobilephotographers #everydaymiddleeast #streetlife_award #everydaytabriz #myfeatureshot #lensculturestreets #everydayclimatechange #akasimagazine #tamrontps #phmuseum #uncoveriran,,"burnmagazine, helloicp, hikaricreative, outofthephone, everydayazb, 1415mp, myfeatureshot, streetlife_award, uspiran, 1415iran, lensculturestreets, akasimagazine, everydaymiddleeast, everydaytabriz, tabriz, everydayiran, everydayclimatechange, 1415mobilephotographers, reportagespotlight, iran, routinism, medailylife, tamrontps, gettyreportage, bnw_planet, streetphotographers, uncoveriran, phmuseum, ig_persia",sajjaddakhili,1484936442
1435452280102415636_2116197443,2017-01-25 11:14:28,"-19.444132477001, 169.2238837296",7,141,Normal,https://www.instagram.com/p/BPrwD5Ph20U/,Magnificent and fierce with every expression. I stand on the brim of Mount Yasur and feel the earth shake and tremble as natures force explodes before me. #tanna #tedgrambeau #travelphotography,,"tedgrambeau, tanna, travelphotography",tedgrambeau.beyond,2116197443
1435395935105825187_232489798,2017-01-25 09:22:31,,0,57,Normal,https://www.instagram.com/p/BPrjP94Bbmj/,"At the time of this portrait, Gauran Bhuyan stands on the boat and tells me how they had taken shelter in the boat during the flood. “We lived here for almost two weeks before the water receded. There were a few more families with us,” he said. The 2016 Assam Floods were caused by large rains over the Indian State of Assam in July. The flooding had affected 1.8 million people in the State. When I first met Gauran Bhuyan in February 2016, he was making a few boats. His house, just a few meters from the river, was newly constructed after the previous one got eroded away in September 2015 flood. Along with him, many other families lost their agricultural land, their only source of livelihood. Now, without his own farming land, he till’s someone else’s land and gets half the profit. Most of the time, the profit is the rice he cultivates, which is used by his family for consumption through out the year. Sometimes, all the hard work goes in vain because the floodwater would have damaged the harvest completely. In the last 50 years, Majuli in Assam, one of the largest river islands in the world with human settlement, has lost more than half its land mass. Drastic shrinkage of land mass of the island due to erosion caused by river is posing a serious threat to the very existence of the island. Hundreds of families get displaced every year due to erosion leaving many homeless and affecting their livelihood. The region is possibly India's most flood-prone state and has experienced at least 12 major floods since 1950. #everydayclimatechange #drowningstate #floodsinassam #photojournalism #dailylifeindia #assamflood #everydayindia #everydayeverywhere #floodplain #naturaldisaster #globalwarming #naturalcalamity #displacedfamilies #onassignment #rehabilitation #humanintereststories #storiesfromassam #dailylife #climatechange #climatechangeindia #foodinsecurity #floodrelief #travelstories #Majuli #riverislands #reportagespotlight #instagram #instagramgrant website: www.nishallama.com",,"displacedfamilies, everydayindia, travelstories, instagramgrant, assamflood, foodinsecurity, naturaldisaster, globalwarming, humanintereststories, floodsinassam, naturalcalamity, photojournalism, onassignment, everydayeverywhere, everydayclimatechange, majuli, dailylife, floodrelief, reportagespotlight, storiesfromassam, rehabilitation, instagram, climatechangeindia, dailylifeindia, floodplain, riverislands, drowningstate, climatechange",nishallama,232489798
1435373171653238346_43947917,2017-01-25 08:37:17,,6,480,Normal,https://www.instagram.com/p/BPreEtwhF5K/,Coconut curry and a golden sunset over the Arabian Sea #thesearch #tedgrambeau ➕ www.tedgrambeauphotography.com ➕,,"tedgrambeau, thesearch",tedgrambeau,43947917
1435345504639745190_437697029,2017-01-25 07:42:19,,1,23,Normal,https://www.instagram.com/p/BPrXyG2AXym/,"#Repost @everydayclimatechange with @repostapp ・・・ Photo by Ashley Crowther @ashleycrowtherorg for @everydayclimatechange: Monks walk out of a meditation session after the first heavy snow of the South Korean winter. Up until about a week ago temperatures during the “winter” on the Korean peninsula were extremely mild and there were days when the mercury would reach up to 10 degrees Celsius. For the (almost) two months that it was meant to be winter it felt like autumn never ended. This is no surprise, as recently, climate scientists stated that the Earth, for the third year in a row, reached record high overall temperatures due to the warming effects of climate change from CO2 emissions. . #everydayclimatechange #climatechange #globalwarming #southkorea #korea #asia #climatechangeisreal",,"everydayclimatechange, southkorea, repost, globalwarming, asia, korea, climatechange, climatechangeisreal",narminfly,437697029
1435323178503429158_389843159,2017-01-25 06:57:58,"24.446578773333, 89.70163741",1,80,Normal,https://www.instagram.com/p/BPrStOAlNwm/,"Climate Change in Bangladesh ~ A village women prepare their day food in their flood effected house, they sit in home made boat near the bank of Jumuna river at Sirajgonj district in 03 August 2007. Rising sea levels and the growing number of natural disasters forced by climate change are already driving migration and displacement.Climate Change is my long-term project where I began to document of marginal condition in my own country of Bangladesh. My investigation finally brought me to a climate refugee in Bangladesh. © Monirul Alam #climatechange#globalwarming#everydayclimatechange#photojournalism#bangladesh#dailylife#erosion#drought#flood#yourshotphotographer#reportagespotlight#opensocietyfoundations#lensculture#longtermproject#documentary#villagerForest#Suburban#Shatkhera#CycloneSidr#safedrinkingwater#river#women#food#disaster",,"opensocietyfoundations, shatkhera, globalwarming, flood, suburban, river, bangladesh, lensculture, safedrinkingwater, disaster, documentary, photojournalism, villagerforest, drought, everydayclimatechange, dailylife, yourshotphotographer, reportagespotlight, women, erosion, longtermproject, food, climatechange, cyclonesidr",meghmonir,389843159
1435269758740000660_1396561003,2017-01-25 05:11:49,"25.67696111, -80.25821667",10,121,Normal,https://www.instagram.com/p/BPrGj2-ju-U/,"we are standing on the edge of a new horizon, on the precipice of positive change to save the earth we love from our own faults. we cannot step backwards into the darkness of failing practices. we cannot run from new concepts and ideas from fear of uncertainty in new innovation. just because something has been done for several decades does not mean it is right. we must push full force ahead into the groundwork laid for us to create a cleaner, more sustainable society so that we all have access to a brighter future and a healthy earth. #dreamingincolorphotography #canon #canon70d #sunrise #natgeo #climatechange #greenpeace #peoplescreatives #everydayclimatechange",,"natgeo, everydayclimatechange, peoplescreatives, dreamingincolorphotography, canon, greenpeace, sunrise, canon70d, climatechange",dreamingincol0r,1396561003
1435264479486475025_232489798,2017-01-25 05:01:20,,4,42,Normal,https://www.instagram.com/p/BPrFXCShvsR/,"When I first met Gauran Bhuyan in February 2016, he was making a few boats. His house, just a few meters from the river, was newly constructed after the previous one got eroded away in September 2015 flood. Along with him, many other families lost their agricultural land, their only source of livelihood. Now, without his own farming land, he tills someone else’s land and gets half the profit. Most of the time, the profit is the rice he cultivates, which is used by his family for consumption throughout the year. Sometimes, all that hard work, too, goes in vain because the floodwater would have damaged the harvest completely. When asked if he was expecting a good return selling the boat, he replied, “I can hardly make a couple of boats since I work alone. And the money I get after selling them is not enough for the family”. He goes on to add, “We don’t have a place to stay when it’s flooded here. So we take shelter in the boat, which is why we always have one extra for ourselves.” Displacement due to soil erosion in Majuli is not new. In the last 50 years, Majuli in Assam, one of the largest river islands in the world with human settlement, has lost more than half its land mass. Drastic shrinkage of landmass of the island due to erosion caused by river is posing a serious threat to the very existence of the island. Hundreds of families get displaced every year due to erosion leaving many homeless and affecting their livelihood. 2015 Assam flood affected more than 10 lakh people in the State. The region is possibly India's most flood-prone state and has experienced at least 12 major floods since 1950. #drowningstate #everydayclimatechange #floodsinassam #photojournalism #dailylifeindia #assamflood #everydayeverywhere #everydayindia #floodplain #naturaldisaster #globalwarming #naturalcalamity #floodstory #displacedfamilies #assamflood2016 #onassignment #ngo #rehabilitation #humanintereststories #storiesfromassam #dailylife #climatechangeindia#foodinsecurity #floodrelief #majuli #majuliisland #reportagespotlight #instagram #documentary #capturedmoment website: www.nishallama.com",,"displacedfamilies, everydayindia, foodinsecurity, assamflood, assamflood2016, naturaldisaster, globalwarming, humanintereststories, floodstory, documentary, floodsinassam, capturedmoment, naturalcalamity, photojournalism, onassignment, everydayeverywhere, everydayclimatechange, majuli, dailylife, floodrelief, reportagespotlight, storiesfromassam, rehabilitation, instagram, climatechangeindia, dailylifeindia, floodplain, ngo, drowningstate, majuliisland",nishallama,232489798
1435249538377751097_2001764907,2017-01-25 04:31:39,,0,35,Normal,https://www.instagram.com/p/BPrB9nTDJo5/,When you need the right place to talk about: #climatechange #globalwarming #everydayclimatechange #climatechangeisreal #itweetwithbadlands #stopsabaltrail #nodapl #nokxl #saveoakflat #nopestasides #pa #panature #pawild #chescopa #pennswoods #govegan #veganism #permaculture #earthcapture #in2nature #naturelovers,,"stopsabaltrail, globalwarming, nopestasides, saveoakflat, nokxl, veganism, climatechangeisreal, panature, everydayclimatechange, chescopa, pennswoods, pawild, nodapl, itweetwithbadlands, pa, earthcapture, climatechange, naturelovers, in2nature, permaculture, govegan",nature_inthe_raw,2001764907
1435143455076413282_3866880759,2017-01-25 01:00:53,,6,172,Normal,https://www.instagram.com/p/BPqp15hjm9i/,Keep our planet beautiful by bringing a re-usable water bottle with you instead of buying plastic ones. Via @environmental,,,ecosphere.plus,3866880759
1435141958968239823_1561110271,2017-01-25 00:57:55,,4,1547,Normal,https://www.instagram.com/p/BPqpgIKj2bP/,"Photo by Ashley Crowther @ashleycrowtherorg for @everydayclimatechange: Monks walk out of a meditation session after the first heavy snow of the South Korean winter. Up until about a week ago temperatures during the “winter” on the Korean peninsula were extremely mild and there were days when the mercury would reach up to 10 degrees Celsius. For the (almost) two months that it was meant to be winter it felt like autumn never ended. This is no surprise, as recently, climate scientists stated that the Earth, for the third year in a row, reached record high overall temperatures due to the warming effects of climate change from CO2 emissions. . #everydayclimatechange #climatechange #globalwarming #southkorea #korea #asia #climatechangeisreal",,"everydayclimatechange, southkorea, korea, globalwarming, asia, climatechange, climatechangeisreal",everydayclimatechange,1561110271
1435133159426581413_4477270235,2017-01-25 00:40:26,"34.0733, -84.2811",0,14,Clarendon,https://www.instagram.com/p/BPqngE9AWOl/,"Frogs were super loud tonight. They are too early this year, still a few more weeks till spring. Mid 70's in January last two weeks tho. #everydayclimatechange",,everydayclimatechange,shroomoaks,4477270235
1435081399157048676_43947917,2017-01-24 22:57:35,,8,526,Normal,https://www.instagram.com/p/BPqbu3chsVk/,Mick has this innate ability to maintain total control consistently no matter how hard he pushes it. It's what makes him a champion and just one of the reasons I like to photograph him. ➕ @mfanno #mickfanning #surfphotography #tedgrambeau,,"mickfanning, surfphotography, tedgrambeau",tedgrambeau,43947917
1435075330191764338_903353047,2017-01-24 22:45:32,"-34.914169854478, -56.182306591733",3,60,Normal,https://www.instagram.com/p/BPqaWjSAaty/,#landscape #sunset #sunlovers #sunshine #nature #natgeo #thephotosociety #sea #sky #color #skycolors #boat #waves #wind #Montevideo #Uruguay #rambla #ramblamontevideo #citylife #everydayclimatechange,,"natgeo, nature, sunlovers, sea, boat, skycolors, sunshine, thephotosociety, rambla, wind, citylife, everydayclimatechange, landscape, sky, waves, sunset, color, montevideo, ramblamontevideo, uruguay",alelitata,903353047
1435021539937610596_4062426537,2017-01-24 20:58:39,,1,59,Normal,https://www.instagram.com/p/BPqOHzNA-tk/,"El zócalo, México City - 2017. Keep on the fight. . . . . #everydayeverywhere",,"everydayclimatechange, mexicophotgraphers, filmphotography, womanspower, womansrights, mediumformat, iloveblackandwhite, filmisnotdead, love_bnw, darkroom, silverprint, buyfilmnotpixels, streetphotography, everydayeverywhere",aav_alejandro,4062426537
1434985143470493629_451704841,2017-01-24 19:46:21,"43, 12",2,137,Normal,https://www.instagram.com/p/BPqF2KWhY-9/,"There's a pretty line where it could be beautiful and the next minute could be scary. In the north of #Italy the smog is very bad, we taste it and feel in our eyes. In the south I don't know what fucking happened. The #weather can't be controller but we need to fight for it. #everydayclimatechange #climatechangeisreal #naturelovers #italianalps #mountainliving #winter #wind #mountainview #nature #snow #climatechange #pov #sunset #mexture #vscocam #fromhere #fromwhereidrone #texture",,"nature, texture, weather, winter, wind, vscocam, pov, mexture, climatechangeisreal, everydayclimatechange, italy, italianalps, fromhere, sunset, snow, mountainliving, climatechange, naturelovers, fromwhereidrone, mountainview",nonlososo,451704841
1434973004014873165_962642312,2017-01-24 19:22:14,"37.56, 44.95",10,1351,Normal,https://www.instagram.com/p/BPqDFgmlOpN/,Urmia Lake #hikaricreative,,hikaricreative,mkhezriyani,962642312
